tconst,num_seasons,num_episodes,long
tt0370099,3,48,0
tt0370105,3,25,0
tt0370133,2,2,0
tt0370151,3,78,0
tt0370217,3,120,0
tt0370218,3,66,0
tt0370223,4,52,0
tt0370227,3,17,0
tt0371434,3,20,0
tt0371445,4,52,0
tt0371456,2,36,0
tt0371463,2,80,0
tt0371470,2,19,0
tt0371482,4,15,0
tt0371488,3,49,0
tt0371495,2,36,0
tt0372047,4,152,0
tt0372057,2,10,0
tt0372059,4,25,0
tt0372063,2,27,0
tt0372086,4,39,0
tt0372091,4,20,0
tt0372650,2,51,0
tt0372663,3,32,0
tt0372674,2,54,0
tt0372711,2,12,0
tt0372727,2,73,0
tt0373474,3,55,0
tt0373485,2,10,0
tt0373526,3,5,0
tt0373529,3,34,0
tt0373534,4,9,0
tt0373545,3,18,0
tt0373550,3,28,0
tt0373584,4,52,0
tt0373597,2,40,0
tt0373622,3,20,0
tt0373623,2,18,0
tt0373636,3,37,0
tt0373732,4,56,0
tt0373907,2,19,0
tt0374257,2,89,0
tt0374365,2,26,0
tt0374366,2,26,0
tt0374367,3,26,0
tt0374409,2,24,0
tt0374419,3,66,0
tt0374440,3,58,0
tt0374447,4,23,0
tt0374461,2,26,0
tt0374465,2,46,0
tt0374467,4,165,0
tt0374564,2,26,0
tt0375267,2,20,0
tt0375289,3,34,0
tt0375290,2,12,0
tt0375355,2,46,0
tt0375360,2,19,0
tt0375376,2,26,0
tt0375382,2,26,0
tt0375386,2,17,0
tt0375440,2,32,0
tt0375472,2,27,0
tt0375492,3,28,0
tt0376364,4,71,0
tt0376390,3,39,0
tt0376396,3,18,0
tt0376402,2,105,0
tt0376437,4,129,0
tt0376448,2,20,0
tt0377024,3,28,0
tt0377028,3,11,0
tt0377134,3,55,0
tt0377147,3,34,0
tt0377156,2,40,0
tt0377159,2,14,0
tt0377160,2,58,0
tt0377174,3,21,0
tt0377175,4,61,0
tt0377176,2,15,0
tt0377180,2,7,0
tt0377202,2,258,0
tt0377206,2,4,0
tt0377214,4,69,0
tt0377227,2,11,0
tt0377248,4,56,0
tt0377250,3,14,0
tt0377251,2,12,0
tt0377253,3,22,0
tt0377255,2,93,0
tt0377284,2,45,0
tt0377288,2,15,0
tt0379081,3,3,0
tt0379106,2,3,0
tt0379113,2,10,0
tt0379123,2,26,0
tt0379135,2,26,0
tt0379149,2,28,0
tt0379152,2,3,0
tt0379629,2,7,0
tt0379647,2,10,0
tt0379662,2,26,0
tt0379669,3,29,0
tt0380104,2,316,0
tt0380106,2,24,0
tt0380111,4,84,0
tt0380126,3,38,0
tt0380145,3,25,0
tt0380147,3,99,0
tt0380849,2,123,0
tt0380850,4,25,0
tt0380855,2,13,0
tt0380857,2,38,0
tt0380858,2,11,0
tt0380865,3,65,0
tt0380869,3,40,0
tt0380894,2,34,0
tt0380916,2,6,0
tt0380933,3,24,0
tt0380934,3,40,0
tt0380936,3,25,0
tt0380944,3,20,0
tt0380958,2,18,0
tt0380971,2,13,0
tt0381507,2,5,0
tt0381732,3,25,0
tt0381751,2,2,0
tt0381759,2,24,0
tt0381772,3,55,0
tt0381774,2,26,0
tt0381775,2,6,0
tt0381777,2,22,0
tt0381783,3,56,0
tt0381786,3,6,0
tt0381791,3,3838,0
tt0381793,2,11,0
tt0381799,4,22,0
tt0381802,2,16,0
tt0381807,2,26,0
tt0381816,4,69,0
tt0381821,2,16,0
tt0381833,3,25,0
tt0381837,3,32,0
tt0382411,2,48,0
tt0382416,3,38,0
tt0382426,2,6,0
tt0382428,4,7,0
tt0382433,3,11,0
tt0382444,2,15,0
tt0382447,3,27,0
tt0382477,2,35,0
tt0382481,4,4,0
tt0382482,2,52,0
tt0382487,2,50,0
tt0382491,3,1896,0
tt0382506,3,190,0
tt0383070,2,124,0
tt0383074,2,23,0
tt0383091,2,70,0
tt0383111,2,7,0
tt0383143,4,4,0
tt0383145,4,52,0
tt0383149,2,12,0
tt0383152,2,45,0
tt0383155,2,42,0
tt0383158,3,20,0
tt0383159,4,61,0
tt0383161,2,12,0
tt0383164,3,24,0
tt0383718,2,52,0
tt0383747,3,26,0
tt0383748,3,26,0
tt0383750,3,14,0
tt0383757,2,9,0
tt0383768,2,14,0
tt0383782,2,20,0
tt0383814,3,59,0
tt0383816,2,22,0
tt0383820,4,90,0
tt0383837,3,51,0
tt0384719,2,3,0
tt0384722,2,12,0
tt0384729,2,8,0
tt0384741,3,15,0
tt0384742,2,13,0
tt0384759,2,74,0
tt0384766,2,22,0
tt0384771,4,23,0
tt0384775,3,32,0
tt0385392,2,3,0
tt0385401,2,16,0
tt0385410,2,62,0
tt0385414,2,10,0
tt0385417,2,3,0
tt0385423,3,31,0
tt0385424,2,11,0
tt0385434,2,2,0
tt0385442,2,26,0
tt0385448,2,10,0
tt0385454,2,9,0
tt0385458,3,32,0
tt0385481,2,9,0
tt0385482,3,39,0
tt0385503,2,16,0
tt0386139,2,10,0
tt0386149,2,12,0
tt0386175,2,21,0
tt0386180,3,38,0
tt0386195,2,15,0
tt0386215,3,12,0
tt0386224,3,18,0
tt0386232,4,44,0
tt0386245,3,27,0
tt0386962,2,111,0
tt0386970,2,32,0
tt0386974,2,20,0
tt0386986,3,40,0
tt0386993,3,52,0
tt0386995,3,23,0
tt0387729,3,64,0
tt0387735,2,13,0
tt0387740,3,40,0
tt0387741,2,52,0
tt0387742,3,5,0
tt0387763,2,259,0
tt0387776,3,25,0
tt0387777,3,26,0
tt0387779,3,18,0
tt0387787,2,14,0
tt0388590,4,26,0
tt0388594,2,13,0
tt0388600,2,36,0
tt0388601,4,31,0
tt0388624,4,77,0
tt0388625,2,26,0
tt0388638,2,12,0
tt0388654,2,120,0
tt0388658,3,28,0
tt0388659,3,30,0
tt0389564,4,45,0
tt0389570,2,104,0
tt0389571,3,39,0
tt0389600,3,30,0
tt0389604,3,33,0
tt0389622,2,21,0
tt0389623,2,6,0
tt0389640,2,2,0
tt0389655,3,24,0
tt0389663,3,15,0
tt0389664,3,26,0
tt0389675,4,13,0
tt0389701,4,32,0
tt0390682,4,24,0
tt0390720,4,36,0
tt0390725,2,11,0
tt0390726,2,8,0
tt0390733,2,26,0
tt0390737,2,7,0
tt0390738,3,20,0
tt0390744,3,19,0
tt0390746,3,87,0
tt0390748,2,14,0
tt0390751,2,26,0
tt0390759,3,39,0
tt0390761,2,6,0
tt0390773,4,4,0
tt0390774,2,11,0
tt0390788,4,55,0
tt0390798,2,8,0
tt0391604,3,100,0
tt0391610,3,128,0
tt0391668,3,129,0
tt0391686,2,20,0
tt0391693,2,20,0
tt0391702,3,5,0
tt0392957,2,208,0
tt0392970,2,22,0
tt0392974,3,39,0
tt0392976,3,26,0
tt0392979,2,4,0
tt0392998,2,22,0
tt0393852,3,35,0
tt0395049,2,14,0
tt0395061,4,108,0
tt0395378,3,61,0
tt0395379,2,46,0
tt0395389,2,39,0
tt0395404,2,12,0
tt0395405,2,2,0
tt0395406,2,24,0
tt0395410,2,12,0
tt0395413,2,40,0
tt0395832,2,12,0
tt0395838,2,34,0
tt0395842,3,50,0
tt0395882,2,26,0
tt0395886,2,26,0
tt0395890,2,18,0
tt0395897,4,24,0
tt0395898,2,12,0
tt0395899,4,20,0
tt0395900,2,16,0
tt0395905,2,30,0
tt0395909,2,4,0
tt0396308,2,9,0
tt0396323,4,16,0
tt0396345,3,83,0
tt0396351,2,173,0
tt0396358,2,2,0
tt0396366,2,15,0
tt0396378,2,48,0
tt0396379,2,169,0
tt0396393,2,14,0
tt0396394,3,9,0
tt0396958,3,24,0
tt0396967,4,35,0
tt0396972,2,12,0
tt0396976,4,62,0
tt0396979,2,198,0
tt0396980,2,9,0
tt0396982,2,72,0
tt0396986,2,13,0
tt0396991,4,86,0
tt0396997,2,12,0
tt0396998,2,16,0
tt0397009,3,58,0
tt0397137,2,100,0
tt0397180,3,19,0
tt0397189,2,410,0
tt0397191,3,105,0
tt0397756,2,14,0
tt0397759,3,27,0
tt0397760,4,57,0
tt0397764,2,39,0
tt0397769,4,79,0
tt0397776,3,45,0
tt0397777,2,13,0
tt0397794,3,14,0
tt0397798,2,4,0
tt0397800,4,69,0
tt0397812,4,66,0
tt0397820,2,13,0
tt0397830,2,8,0
tt0397842,2,8,0
tt0397850,3,17,0
tt0398374,2,3,0
tt0398407,2,20,0
tt0398408,2,20,0
tt0398427,2,17,0
tt0398430,3,24,0
tt0398434,2,14,0
tt0398440,3,15,0
tt0398472,2,41,0
tt0398481,2,12,0
tt0398483,3,39,0
tt0398487,3,39,0
tt0398494,3,196,0
tt0398504,3,20,0
tt0398510,2,18,0
tt0398531,2,20,0
tt0398532,3,39,0
tt0398538,2,14,0
tt0398553,2,21,0
tt0398554,2,9,0
tt0398561,3,20,0
tt0398571,3,268,0
tt0398575,2,74,0
tt0398581,2,22,0
tt0398585,2,20,0
tt0398596,2,39,0
tt0398608,4,9,0
tt0399959,2,7,0
tt0399972,4,7,0
tt0399973,2,13,0
tt0399985,4,24,0
tt0400000,3,112,0
tt0400014,2,8,0
tt0400021,2,15,0
tt0400026,4,24,0
tt0400027,4,6,0
tt0400036,4,13,0
tt0400037,2,26,0
tt0400047,3,25,0
tt0400977,3,669,0
tt0400982,2,19,0
tt0400997,2,26,0
tt0401001,2,13,0
tt0401008,2,66,0
tt0401024,2,106,0
tt0401030,2,10,0
tt0401035,3,22,0
tt0401051,4,45,0
tt0401056,2,6,0
tt0401062,3,98,0
tt0401068,4,22,0
tt0401079,2,52,0
tt0401910,2,29,0
tt0401918,2,21,0
tt0401933,2,363,0
tt0401942,2,14,0
tt0401946,2,28,0
tt0401961,3,5,0
tt0401991,2,10,0
tt0401995,3,17,0
tt0402471,2,26,0
tt0402617,2,2,0
tt0402619,2,77,0
tt0402642,4,29,0
tt0402660,4,6,0
tt0402661,2,14,0
tt0402672,3,20,0
tt0402674,2,18,0
tt0402695,4,35,0
tt0402701,2,21,0
tt0403727,4,53,0
tt0403738,2,23,0
tt0403755,4,52,0
tt0403808,2,18,0
tt0404580,3,9,0
tt0404597,3,60,0
tt0404598,2,50,0
tt0404604,3,22,0
tt0404616,2,10,0
tt0404618,2,11,0
tt0404624,2,21,0
tt0404645,3,10,0
tt0404665,3,14,0
tt0404674,4,54,0
tt0405519,3,32,0
tt0405520,4,113,0
tt0405545,3,40,0
tt0405551,3,12,0
tt0405560,2,42,0
tt0405565,2,13,0
tt0405576,3,55,0
tt0405598,2,24,0
tt0405605,2,12,0
tt0405609,2,13,0
tt0406408,3,18,0
tt0406411,3,33,0
tt0406419,3,62,0
tt0406422,2,19,0
tt0406423,2,85,0
tt0406425,3,45,0
tt0406468,2,26,0
tt0406469,2,10,0
tt0406487,3,13,0
tt0407362,4,74,0
tt0407368,2,8,0
tt0407379,3,32,0
tt0407390,2,42,0
tt0407394,3,61,0
tt0407395,2,16,0
tt0407398,3,39,0
tt0407400,2,104,0
tt0407418,2,51,0
tt0407422,2,32,0
tt0407430,3,22,0
tt0407445,3,30,0
tt0407450,2,14,0
tt0407461,3,41,0
tt0407462,2,18,0
tt0408368,3,144,0
tt0408374,2,26,0
tt0408389,2,14,0
tt0408407,2,24,0
tt0408413,2,14,0
tt0408417,4,49,0
tt0408421,2,27,0
tt0408429,2,28,0
tt0408430,2,2,0
tt0409543,2,26,0
tt0409544,2,29,0
tt0409546,2,54,0
tt0409558,2,47,0
tt0409569,2,14,0
tt0409570,2,27,0
tt0409582,2,13,0
tt0409613,4,5,0
tt0409635,2,16,0
tt0409642,2,42,0
tt0410958,2,78,0
tt0410966,2,45,0
tt0410993,2,18,0
tt0410995,3,28,0
tt0411001,3,49,0
tt0411009,2,50,0
tt0411022,2,44,0
tt0411036,3,176,0
tt0411039,2,12,0
tt0412102,2,41,0
tt0412131,2,6,0
tt0412137,4,60,0
tt0412141,2,11,0
tt0412156,3,17,0
tt0412159,2,29,0
tt0412165,3,21,0
tt0412172,4,38,0
tt0412187,2,40,0
tt0412192,3,190,0
tt0412220,2,23,0
tt0412230,3,24,0
tt0412233,2,52,0
tt0412236,2,14,0
tt0412238,4,50,0
tt0412243,2,10,0
tt0412253,4,72,0
tt0413526,4,111,0
tt0413527,2,55,0
tt0413535,2,35,0
tt0413539,3,24,0
tt0413540,2,52,0
tt0413547,2,8,0
tt0413550,3,611,0
tt0413600,4,36,0
tt0413606,2,16,0
tt0413614,2,26,0
tt0413617,2,28,0
tt0414719,2,18,0
tt0414725,2,32,0
tt0414731,3,13,0
tt0414750,2,16,0
tt0414755,2,15,0
tt0414766,3,442,0
tt0414773,2,17,0
tt0414774,2,112,0
tt0414780,2,19,0
tt0414781,4,52,0
tt0414784,2,18,0
tt0414789,4,22,0
tt0415396,2,10,0
tt0415399,2,11,0
tt0415413,2,9,0
tt0415421,3,575,0
tt0415424,2,26,0
tt0415425,2,30,0
tt0415434,3,11,0
tt0415445,3,10,0
tt0415456,2,21,0
tt0415463,4,61,0
tt0415464,4,52,0
tt0416350,2,12,0
tt0416355,2,3,0
tt0416358,4,22,0
tt0416363,2,12,0
tt0416377,2,26,0
tt0416378,2,26,0
tt0416394,3,21,0
tt0416396,3,93,0
tt0416401,2,52,0
tt0416405,2,20,0
tt0416416,3,158,0
tt0416423,4,124,0
tt0416435,3,41,0
tt0417299,3,62,0
tt0417301,4,32,0
tt0417311,4,97,0
tt0417342,2,21,0
tt0417348,3,20,0
tt0417369,2,26,0
tt0417376,3,5,0
tt0418173,2,5,0
tt0418364,2,5,0
tt0418373,3,21,0
tt0418396,2,10,0
tt0418402,2,151,0
tt0418408,2,12,0
tt0418421,4,13,0
tt0418424,3,39,0
tt0418426,2,27,0
tt0418446,2,9,0
tt0419303,2,26,0
tt0419304,3,41,0
tt0419318,2,26,0
tt0419322,2,13,0
tt0419337,3,47,0
tt0419344,3,42,0
tt0419345,2,13,0
tt0419348,3,40,0
tt0419361,2,21,0
tt0419367,2,40,0
tt0419385,3,325,0
tt0420369,3,20,0
tt0420374,2,15,0
tt0420381,2,4,0
tt0420410,2,16,0
tt0420414,2,2,0
tt0420416,4,57,0
tt0420428,2,36,0
tt0420429,2,14,0
tt0420430,4,39,0
tt0420433,4,30,0
tt0420460,3,68,0
tt0420466,3,27,0
tt0420472,4,3015,0
tt0421091,4,5,0
tt0421092,4,30,0
tt0421098,4,46,0
tt0421103,3,15,0
tt0421109,2,21,0
tt0421167,2,12,0
tt0421297,2,29,0
tt0421301,3,39,0
tt0421305,2,12,0
tt0421309,2,2,0
tt0421314,2,3,0
tt0421319,3,30,0
tt0421324,4,52,0
tt0421327,3,106,0
tt0421334,2,13,0
tt0421362,2,41,0
tt0421371,3,17,0
tt0421384,4,97,0
tt0421386,3,52,0
tt0421419,4,33,0
tt0421425,3,21,0
tt0421430,3,36,0
tt0421452,3,20,0
tt0421470,2,314,0
tt0421485,3,39,0
tt0421488,2,68,0
tt0421782,2,18,0
tt0422615,2,169,0
tt0423621,2,77,0
tt0423627,2,45,0
tt0423635,2,33,0
tt0423636,2,20,0
tt0423637,2,5,0
tt0423646,2,26,0
tt0423648,3,42,0
tt0423661,2,18,0
tt0423668,2,18,0
tt0423686,3,38,0
tt0423692,3,50,0
tt0423705,2,19,0
tt0423710,4,109,0
tt0423711,3,7,0
tt0423721,2,12,0
tt0423727,2,10,0
tt0423729,2,22,0
tt0423746,4,52,0
tt0423757,2,14,0
tt0423764,2,26,0
tt0423766,2,67,0
tt0423775,2,12,0
tt0423777,3,33,0
tt0423779,3,179,0
tt0424548,2,6,0
tt0424596,3,76,0
tt0424603,3,79,0
tt0424620,4,50,0
tt0424635,2,38,0
tt0424637,3,10,0
tt0424646,2,22,0
tt0424649,2,62,0
tt0424692,4,33,0
tt0424723,2,14,0
tt0424724,3,139,0
tt0424731,2,13,0
tt0424748,2,26,0
tt0425672,2,84,0
tt0425676,2,6,0
tt0425712,3,48,0
tt0425714,4,40,0
tt0425716,2,10,0
tt0425720,2,31,0
tt0425721,2,13,0
tt0425724,2,33,0
tt0426346,2,13,0
tt0426358,2,12,0
tt0426360,2,16,0
tt0426371,3,87,0
tt0426635,2,20,0
tt0426639,3,7,0
tt0426642,2,37,0
tt0426657,2,26,0
tt0426660,2,36,0
tt0426668,2,16,0
tt0426672,4,113,0
tt0426679,2,11,0
tt0426685,2,40,0
tt0426708,4,137,0
tt0426710,3,71,0
tt0426719,3,62,0
tt0426723,3,29,0
tt0426735,2,90,0
tt0426738,3,45,0
tt0426741,3,30,0
tt0426747,2,23,0
tt0426754,2,28,0
tt0426765,3,41,0
tt0426770,2,10,0
tt0426774,3,57,0
tt0426785,2,63,0
tt0426792,4,21,0
tt0426799,2,4,0
tt0426809,3,40,0
tt0426810,2,18,0
tt0426824,3,57,0
tt0428084,2,12,0
tt0428086,2,12,0
tt0428088,3,5,0
tt0428096,2,8,0
tt0428101,3,11,0
tt0428106,4,28,0
tt0428107,4,21,0
tt0428116,2,26,0
tt0428124,2,12,0
tt0428125,4,29,0
tt0428132,2,10,0
tt0428138,3,97,0
tt0428156,2,63,0
tt0428176,2,26,0
tt0428186,2,26,0
tt0429292,4,66,0
tt0429304,2,42,0
tt0429305,2,55,0
tt0429319,2,18,0
tt0429320,2,12,0
tt0429334,3,200,0
tt0429336,3,25,0
tt0429338,3,60,0
tt0429349,3,91,0
tt0429361,2,26,0
tt0429367,2,12,0
tt0429369,3,33,0
tt0429373,2,10,0
tt0429381,3,18,0
tt0429408,2,38,0
tt0429413,4,52,0
tt0429416,2,52,0
tt0429422,4,52,0
tt0429447,2,24,0
tt0429454,3,27,0
tt0430851,2,8,0
tt0430854,2,78,0
tt0430858,4,63,0
tt0431527,4,365,0
tt0431530,2,19,0
tt0431534,2,20,0
tt0431550,4,17,0
tt0431571,3,18,0
tt0431573,2,4,0
tt0431574,3,39,0
tt0431575,3,7,0
tt0431576,3,5,0
tt0432241,3,3,0
tt0432469,2,73,0
tt0432643,2,50,0
tt0432649,2,16,0
tt0432661,2,14,0
tt0432668,2,18,0
tt0432680,3,87,0
tt0433275,3,30,0
tt0433282,3,49,0
tt0433285,4,19,0
tt0433286,3,39,0
tt0433290,4,21,0
tt0433298,3,17,0
tt0433310,4,55,0
tt0433312,2,121,0
tt0433319,4,212,0
tt0433320,4,45,0
tt0433512,3,624,0
tt0433704,2,22,0
tt0433712,2,26,0
tt0433714,4,78,0
tt0433721,2,27,0
tt0433725,3,47,0
tt0433726,4,54,0
tt0433742,2,26,0
tt0434655,2,79,0
tt0434661,2,25,0
tt0434672,2,21,0
tt0434681,2,14,0
tt0434685,2,26,0
tt0434699,3,58,0
tt0434702,3,56,0
tt0434722,3,33,0
tt0434724,2,3,0
tt0434729,3,6,0
tt0434735,3,106,0
tt0435563,2,7,0
tt0435585,2,40,0
tt0435937,2,14,0
tt0435939,2,26,0
tt0435961,4,26,0
tt0435976,3,18,0
tt0435977,4,94,0
tt0435980,4,66,0
tt0435990,2,9,0
tt0435999,2,49,0
tt0437018,2,39,0
tt0437032,3,39,0
tt0437033,3,19,0
tt0437034,3,28,0
tt0437038,2,5,0
tt0437696,3,18,0
tt0437710,3,96,0
tt0437711,2,26,0
tt0437746,2,24,0
tt0438705,2,19,0
tt0438719,4,70,0
tt0438725,2,19,0
tt0438744,3,39,0
tt0438745,4,138,0
tt0439058,4,37,0
tt0439059,2,24,0
tt0439063,2,16,0
tt0439076,2,26,0
tt0439078,2,25,0
tt0439082,2,16,0
tt0439086,2,15,0
tt0439341,4,93,0
tt0439349,4,82,0
tt0439370,3,26,0
tt0439377,2,21,0
tt0439383,2,30,0
tt0439385,4,112,0
tt0439386,3,27,0
tt0439387,3,94,0
tt0439393,4,17,0
tt0439398,3,4,0
tt0439402,2,260,0
tt0439879,4,52,0
tt0439930,3,39,0
tt0439932,2,27,0
tt0439939,4,6,0
tt0439948,2,26,0
tt0439949,4,78,0
tt0439962,2,13,0
tt0439966,2,7,0
tt0440982,3,54,0
tt0440983,2,12,0
tt0441051,3,23,0
tt0441067,2,119,0
tt0441580,3,23,0
tt0441582,2,26,0
tt0441713,2,14,0
tt0441830,2,16,0
tt0441922,2,22,0
tt0441924,3,100,0
tt0441938,2,23,0
tt0442522,3,84,0
tt0442629,2,17,0
tt0442630,2,29,0
tt0442634,2,21,0
tt0442636,2,13,0
tt0442639,3,30,0
tt0442642,2,26,0
tt0442647,2,52,0
tt0442715,3,13,0
tt0442718,4,56,0
tt0442722,3,65,0
tt0442724,2,52,0
tt0442812,3,18,0
tt0442879,2,15,0
tt0443303,2,16,0
tt0443360,2,21,0
tt0443368,2,27,0
tt0443374,2,7,0
tt0443387,4,17,0
tt0443390,2,18,0
tt0443394,2,4,0
tt0443400,3,27,0
tt0443407,3,6,0
tt0443410,2,12,0
tt0443717,4,32,0
tt0443796,4,44,0
tt0443948,2,12,0
tt0444574,2,13,0
tt0444714,2,4,0
tt0444750,4,10,0
tt0444950,3,39,0
tt0444954,3,26,0
tt0445113,3,56,0
tt0445114,2,13,0
tt0445116,2,10,0
tt0445125,2,3,0
tt0445874,2,3,0
tt0445875,2,14,0
tt0445880,2,10,0
tt0445882,3,79,0
tt0445884,3,16,0
tt0445891,3,31,0
tt0445893,2,26,0
tt0445894,2,11,0
tt0445895,2,9,0
tt0445900,4,31,0
tt0445909,3,17,0
tt0446099,2,7,0
tt0446208,2,59,0
tt0446211,3,44,0
tt0446221,2,8,0
tt0446226,4,6,0
tt0446233,3,37,0
tt0446249,2,5,0
tt0446532,2,16,0
tt0446616,2,18,0
tt0446617,3,7,0
tt0446618,4,46,0
tt0446621,2,11,0
tt0446629,4,74,0
tt0446837,2,26,0
tt0446849,2,25,0
tt0446859,2,67,0
tt0447584,4,120,0
tt0447585,3,19,0
tt0447589,2,13,0
tt0447732,2,8,0
tt0447807,3,43,0
tt0447812,2,651,0
tt0448190,2,26,0
tt0448195,2,33,0
tt0448196,2,13,0
tt0448284,3,159,0
tt0448303,2,20,0
tt0448878,2,372,0
tt0448950,3,37,0
tt0448951,3,39,0
tt0448955,2,13,0
tt0448968,2,14,0
tt0448972,3,35,0
tt0449454,2,16,0
tt0449548,2,73,0
tt0449551,2,264,0
tt0449706,2,32,0
tt0449749,3,98,0
tt0449766,2,131,0
tt0450212,2,5,0
tt0450215,2,2,0
tt0450219,2,10,0
tt0450225,3,48,0
tt0450348,3,42,0
tt0450357,3,20,0
tt0450532,2,29,0
tt0450904,4,29,0
tt0450907,2,31,0
tt0450909,3,38,0
tt0450924,2,21,0
tt0450929,2,19,0
tt0450933,4,40,0
tt0450948,3,45,0
tt0451460,4,117,0
tt0451461,4,55,0
tt0451476,2,11,0
tt0451493,2,216,0
tt0451530,3,52,0
tt0451545,3,4,0
tt0451585,2,58,0
tt0451586,3,47,0
tt0451989,4,27,0
tt0452113,3,21,0
tt0452558,2,13,0
tt0452563,2,55,0
tt0452568,2,20,0
tt0452569,2,12,0
tt0452712,2,53,0
tt0452719,2,2,0
tt0452720,2,344,0
tt0452723,2,14,0
tt0452757,3,18,0
tt0452913,2,13,0
tt0453329,4,17,0
tt0453334,3,10,0
tt0453434,2,52,0
tt0453439,2,5,0
tt0453488,2,13,0
tt0454346,2,26,0
tt0454370,4,75,0
tt0454473,2,23,0
tt0454584,3,39,0
tt0454701,3,27,0
tt0454708,3,32,0
tt0454723,2,9,0
tt0454726,3,43,0
tt0454728,2,14,0
tt0454733,3,39,0
tt0454756,2,15,0
tt0454757,3,3,0
tt0455244,2,12,0
tt0455260,2,26,0
tt0455266,2,25,0
tt0455268,3,21,0
tt0455276,3,18,0
tt0455294,3,107,0
tt0455295,3,153,0
tt0455962,3,4,0
tt0456029,3,78,0
tt0456034,3,15,0
tt0456098,2,10,0
tt0456204,2,27,0
tt0456214,2,17,0
tt0456244,3,92,0
tt0456246,2,99,0
tt0456727,3,60,0
tt0456760,2,112,0
tt0456778,3,24,0
tt0456779,2,15,0
tt0456784,2,48,0
tt0456785,3,26,0
tt0456786,2,66,0
tt0456805,3,65,0
tt0456810,2,47,0
tt0457220,3,41,0
tt0457221,2,13,0
tt0457225,2,15,0
tt0457229,3,29,0
tt0457231,2,26,0
tt0457246,2,48,0
tt0457255,2,22,0
tt0457265,3,41,0
tt0457631,3,40,0
tt0457723,2,94,0
tt0457730,2,6,0
tt0457731,4,307,0
tt0457979,2,12,0
tt0458251,3,107,0
tt0458270,2,80,0
tt0458275,4,55,0
tt0458280,3,18,0
tt0458286,2,33,0
tt0458293,3,44,0
tt0458560,3,60,0
tt0458561,2,16,0
tt0459065,2,56,0
tt0459159,4,24,0
tt0459161,2,47,0
tt0459163,3,19,0
tt0459627,2,52,0
tt0459631,2,69,0
tt0459634,4,42,0
tt0459688,4,41,0
tt0459697,4,52,0
tt0459705,3,73,0
tt0459717,2,26,0
tt0459727,2,23,0
tt0460091,4,96,0
tt0460093,3,137,0
tt0460351,4,54,0
tt0460360,2,40,0
tt0460364,3,48,0
tt0460370,3,156,0
tt0460380,2,18,0
tt0460382,2,3,0
tt0460620,3,53,0
tt0460621,3,22,0
tt0460630,2,5,0
tt0460631,2,44,0
tt0460637,4,89,0
tt0460655,2,18,0
tt0460667,2,15,0
tt0460668,2,33,0
tt0460687,2,6,0
tt0460690,4,70,0
tt0460692,2,44,0
tt0460693,2,27,0
tt0461075,3,28,0
tt0461086,3,13,0
tt0461106,2,14,0
tt0461440,4,26,0
tt0461442,2,33,0
tt0461619,2,13,0
tt0461629,3,18,0
tt0461630,4,5,0
tt0461639,2,12,0
tt0461719,3,23,0
tt0461720,2,30,0
tt0461734,3,9,0
tt0461871,4,15,0
tt0462083,2,11,0
tt0462110,3,95,0
tt0462127,2,14,0
tt0462139,3,44,0
tt0462148,2,13,0
tt0462654,2,43,0
tt0463404,4,78,0
tt0463812,2,12,0
tt0463829,3,18,0
tt0463834,2,26,0
tt0463838,3,11,0
tt0464769,2,6,0
tt0464770,2,52,0
tt0464865,2,13,0
tt0464867,2,80,0
tt0465115,2,21,0
tt0465117,2,26,0
tt0465120,2,26,0
tt0465121,2,5,0
tt0465127,2,3,0
tt0465129,2,29,0
tt0465327,2,52,0
tt0465331,2,44,0
tt0465333,3,18,0
tt0465335,2,8,0
tt0465342,3,63,0
tt0465353,2,18,0
tt0465355,2,12,0
tt0465682,3,50,0
tt0465774,3,34,0
tt0465823,2,52,0
tt0465837,2,300,0
tt0465849,3,10,0
tt0465875,2,12,0
tt0466345,2,80,0
tt0466347,4,28,0
tt0466349,2,50,0
tt0466351,3,15,0
tt0466413,2,24,0
tt0466415,2,21,0
tt0466421,2,4,0
tt0466422,3,21,0
tt0466520,3,4,0
tt0466596,2,26,0
tt0466613,2,21,0
tt0466619,2,15,0
tt0466622,3,35,0
tt0466628,2,12,0
tt0467157,3,22,0
tt0467380,3,39,0
tt0467427,3,75,0
tt0467736,4,47,0
tt0467739,2,24,0
tt0467742,2,8,0
tt0468426,2,26,0
tt0468427,2,24,0
tt0468429,2,34,0
tt0468593,3,24,0
tt0468604,2,35,0
tt0468989,2,4,0
tt0468991,2,15,0
tt0468996,4,44,0
tt0468999,4,64,0
tt0469004,2,9,0
tt0469009,3,52,0
tt0469011,3,4,0
tt0469696,4,19,0
tt0469701,2,100,0
tt0469715,2,18,0
tt0469869,4,32,0
tt0470001,3,59,0
tt0470002,2,56,0
tt0470105,3,52,0
tt0470106,2,517,0
tt0470183,2,20,0
tt0470635,2,29,0
tt0470643,2,112,0
tt0470645,2,26,0
tt0470646,2,5,0
tt0470654,2,16,0
tt0470658,3,29,0
tt0470978,2,19,0
tt0471052,4,55,0
tt0471054,2,21,0
tt0471059,2,14,0
tt0471060,3,36,0
tt0471062,2,20,0
tt0471468,3,105,0
tt0471488,2,27,0
tt0471988,2,10,0
tt0471989,4,60,0
tt0471990,2,40,0
tt0471994,4,31,0
tt0472001,2,6,0
