tconst,num_seasons,num_episodes,long
tt0907833,5,40,1
tt0907876,20,53,1
tt0907940,1,6,0
tt0908201,2,13,0
tt0908454,3,22,0
tt0908841,1,6,0
tt0909649,3,12,0
tt0909796,2,17,0
tt0909841,1,2,0
tt0910472,9,68,1
tt0910592,1,26,0
tt0910624,1,10,0
tt0910625,1,1,0
tt0910703,1,13,0
tt0910722,1,6,0
tt0910740,1,4,0
tt0910749,1,24,0
tt0910787,1,26,0
tt0910811,1,13,0
tt0910812,1,3,0
tt0910985,1,1,0
tt0911012,1,10,0
tt0911105,2,20,0
tt0911164,1,8,0
tt0911669,1,30,0
tt0911896,9,888,1
tt0912017,1,1,0
tt0912343,5,56,1
tt0912344,1,31,0
tt0912602,1,4,0
tt0912604,1,1,0
tt0912682,1,2,0
tt0912881,1,4,0
tt0912902,1,5,0
tt0912904,1,6,0
tt0912933,1,8,0
tt0912937,6,51,1
tt0912950,2,118,0
tt0913001,1,493,0
tt0913002,2,13,0
tt0913003,1,2,0
tt0913019,1,6,0
tt0913039,1,16,0
tt0913045,4,53,0
tt0913152,1,4,0
tt0913159,1,6,0
tt0913160,1,179,0
tt0913283,9,44,1
tt0913290,9,204,1
tt0913306,2,16,0
tt0913553,1,6,0
tt0913742,2,17,0
tt0913744,1,8,0
tt0913758,3,24,0
tt0913993,1,8,0
tt0914267,1,8,0
tt0914376,1,6,0
tt0914387,5,59,1
tt0914548,3,47,0
tt0914702,9,611,1
tt0914803,1,10,0
tt0914829,9,267,1
tt0914865,2,19,0
tt0914989,1,1,0
tt0914993,1,4,0
tt0915357,1,4,0
tt0915414,1,13,0
tt0915733,1,4,0
tt0915858,1,3,0
tt0915960,1,16,0
tt0915987,2,20,0
tt0916090,1,3,0
tt0916930,1,4,0
tt0917116,1,3,0
tt0917429,1,6,0
tt0917465,2,10,0
tt0917488,1,2,0
tt0917549,1,3,0
tt0917551,2,58,0
tt0917741,1,5,0
tt0918360,1,10,0
tt0918370,1,3,0
tt0918481,1,38,0
tt0918546,1,4,0
tt0920448,9,189,1
tt0920449,8,468,1
tt0920450,1,3,0
tt0920486,2,5,0
tt0920487,1,1,0
tt0920488,1,5,0
tt0920489,9,38,1
tt0920501,1,5,0
tt0920504,4,13,0
tt0920505,9,101,1
tt0920511,9,36,1
tt0920512,1,8,0
tt0920513,1,4,0
tt0920516,1,4,0
tt0920517,1,6,0
tt0920519,2,29,0
tt0920520,1,10,0
tt0920521,1,11,0
tt0920522,1,13,0
tt0920524,1,8,0
tt0920525,1,8,0
tt0920526,1,6,0
tt0920527,1,10,0
tt0920539,2,14,0
tt0920540,1,4,0
tt0920548,1,12,0
tt0920549,1,6,0
tt0920550,1,11,0
tt0920551,1,5,0
tt0920564,2,14,0
tt0921768,3,24,0
tt0921769,1,1,0
tt0921874,2,12,0
tt0921875,1,5,0
tt0921876,1,13,0
tt0921877,2,44,0
tt0921927,1,1,0
tt0921951,1,39,0
tt0921998,1,1,0
tt0922037,9,178,1
tt0922182,1,13,0
tt0922292,1,8,0
tt0922304,2,15,0
tt0922597,1,2,0
tt0922716,1,8,0
tt0923037,1,2,0
tt0923039,1,8,0
tt0923042,3,71,0
tt0923045,1,9,0
tt0923048,1,8,0
tt0923156,9,130,1
tt0923157,2,24,0
tt0923171,4,72,0
tt0923174,1,12,0
tt0923274,1,4,0
tt0923276,1,16,0
tt0923287,1,7,0
tt0923293,6,92,1
tt0923294,2,18,0
tt0923324,1,11,0
tt0923330,1,3,0
tt0923414,1,9,0
tt0923475,1,3,0
tt0923490,2,35,0
tt0923491,1,7,0
tt0923494,2,20,0
tt0923512,1,240,0
tt0923955,2,5,0
tt0924167,2,4,0
tt0924168,6,33,1
tt0924169,1,6,0
tt0924171,2,42,0
tt0924172,1,5,0
tt0924175,2,14,0
tt0924177,2,39,0
tt0924180,1,12,0
tt0924181,1,10,0
tt0924182,5,194,1
tt0924183,1,3,0
tt0924184,8,69,1
tt0924185,1,6,0
tt0924186,1,3,0
tt0924187,1,5,0
tt0924189,1,3,0
tt0924192,1,4,0
tt0924193,4,40,0
tt0924195,1,7,0
tt0924321,4,26,0
tt0924322,1,3,0
tt0924323,1,9,0
tt0924523,2,17,0
tt0924528,2,16,0
tt0924555,7,45,1
tt0924589,1,50,0
tt0924598,1,3,0
tt0924651,9,507,1
tt0924686,1,187,0
tt0924782,1,13,0
tt0925035,1,2,0
tt0925193,1,2,0
tt0925196,5,11,1
tt0925210,1,13,0
tt0925266,2,22,0
tt0925317,1,12,0
tt0925367,1,50,0
tt0925379,3,4,0
tt0925424,1,5,0
tt0925435,1,8,0
tt0925436,1,48,0
tt0925443,3,16,0
tt0925454,4,22,0
tt0925457,6,49,1
tt0925510,1,14,0
tt0925607,1,1,0
tt0925656,2,20,0
tt0926012,1,4,0
tt0926016,1,1,0
tt0926177,1,9,0
tt0926179,1,24,0
tt0926183,1,6,0
tt0926227,1,5,0
tt0926230,1,65,0
tt0926234,2,14,0
tt0926238,1,1,0
tt0926251,1,7,0
tt0926253,2,22,0
tt0926267,1,142,0
tt0926360,9,166,1
tt0926362,2,14,0
tt0926373,8,332,1
tt0926374,8,464,1
tt0926375,1,3,0
tt0926377,1,70,0
tt0926456,1,9,0
tt0926732,3,31,0
tt0926891,2,26,0
tt0926930,1,7,0
tt0926981,1,5,0
tt0927013,1,7,0
tt0927024,1,6,0
tt0927036,1,10,0
tt0927098,1,6,0
tt0927170,3,25,0
tt0927228,1,88,0
tt0927296,2,10,0
tt0927305,1,13,0
tt0927313,7,146,1
tt0927398,1,1,0
tt0927491,15,29,1
tt0927658,1,7,0
tt0927664,1,7,0
tt0927691,1,50,0
tt0927821,1,6,0
tt0927944,9,113,1
tt0928090,1,13,0
tt0928092,1,11,0
tt0928093,1,24,0
tt0928094,1,13,0
tt0928095,1,61,0
tt0928097,1,169,0
tt0928099,3,45,0
tt0928106,1,5,0
tt0928107,1,6,0
tt0928108,1,5,0
tt0928110,1,4,0
tt0928173,1,13,0
tt0928365,1,6,0
tt0928366,1,8,0
tt0928367,1,13,0
tt0928368,9,223,1
tt0928385,1,8,0
tt0928403,1,4,0
tt0928404,1,1,0
tt0928410,1,13,0
tt0928414,1,8,0
tt0928816,1,43,0
tt0929243,1,24,0
tt0929244,1,93,0
tt0929245,4,15,0
tt0929246,1,1,0
tt0929247,1,2,0
tt0929248,2,26,0
tt0929300,1,144,0
tt0929359,1,21,0
tt0929393,1,7,0
tt0929547,1,10,0
tt0929599,1,3,0
tt0929635,1,6,0
tt0929636,2,43,0
tt0929638,1,24,0
tt0929642,1,3,0
tt0929646,2,41,0
tt0929655,2,17,0
tt0929662,1,11,0
tt0929663,4,15,0
tt0929681,1,3,0
tt0929697,1,4,0
tt0929706,1,11,0
tt0929715,2,12,0
tt0929722,1,7,0
tt0929723,1,25,0
tt0929734,1,5,0
tt0929753,1,4,0
tt0929862,1,12,0
tt0929867,1,5,0
tt0929897,1,9,0
tt0929900,1,3,0
tt0929941,1,10,0
tt0929942,2,7,0
tt0929947,3,18,0
tt0929951,1,3,0
tt0929958,1,2,0
tt0930018,1,10,0
tt0930022,1,20,0
tt0930029,1,34,0
tt0930353,3,30,0
tt0930563,1,2,0
tt0930715,1,6,0
tt0930813,3,259,0
tt0930830,8,30,1
tt0930831,1,1439,0
tt0931193,1,4,0
tt0931228,1,6,0
tt0931229,1,8,0
tt0931539,1,3,0
tt0931795,3,47,0
tt0931887,1,10,0
tt0932470,3,16,0
tt0932657,2,27,0
tt0932658,1,16,0
tt0932660,1,9,0
tt0932670,2,15,0
tt0932722,1,13,0
tt0932774,1,155,0
tt0932776,1,3,0
tt0932786,3,4,0
tt0932791,1,4,0
tt0932799,1,143,0
tt0932807,3,28,0
tt0932812,3,40,0
tt0932859,1,1001,0
tt0932863,5,260,1
tt0932906,1,10,0
tt0933341,2,17,0
tt0933345,1,5,0
tt0933346,2,12,0
tt0933348,9,181,1
tt0933425,1,13,0
tt0933842,2,22,0
tt0933880,2,50,0
tt0934069,2,20,0
tt0934097,1,5,0
tt0934099,1,7,0
tt0934135,2,18,0
tt0934149,1,4,0
tt0934320,1,8,0
tt0934339,1,29,0
tt0934628,4,13,0
tt0934629,1,5,0
tt0934648,2,20,0
tt0934676,5,135,1
tt0934690,2,12,0
tt0934695,1,5,0
tt0934700,1,30,0
tt0934701,2,40,0
tt0934707,1,20,0
tt0934709,2,21,0
tt0934710,1,4,0
tt0934711,1,8,0
tt0934712,1,5,0
tt0934713,1,81,0
tt0934714,1,3,0
tt0934715,1,3,0
tt0934718,2,12,0
tt0934719,1,6,0
tt0934733,2,16,0
tt0934742,9,362,1
tt0934744,3,20,0
tt0934760,1,8,0
tt0934762,1,6,0
tt0934763,1,3,0
tt0934764,2,52,0
tt0934765,1,73,0
tt0934768,4,271,0
tt0934814,5,91,1
tt0934823,1,2,0
tt0934991,2,40,0
tt0935095,5,61,1
tt0935096,1,9,0
tt0935098,1,39,0
tt0936451,1,13,0
tt0936452,1,32,0
tt0936453,1,4,0
tt0936455,1,6,0
tt0936456,1,10,0
tt0936457,2,41,0
tt0936458,1,8,0
tt0936712,1,4,0
tt0937105,1,2,0
tt0937344,1,26,0
tt0937345,1,11,0
tt0937383,3,13,0
tt0937384,6,13,1
tt0937403,1,41,0
tt0937579,2,10,0
tt0937653,1,8,0
tt0937967,2,13,0
tt0938252,1,3,0
tt0938484,1,11,0
tt0938485,1,5,0
tt0938491,1,23,0
tt0938493,1,18,0
tt0938567,1,7,0
tt0938853,1,13,0
tt0938865,1,2,0
tt0938901,1,11,0
tt0938949,1,1,0
tt0938980,1,7,0
tt0939006,4,138,0
tt0939192,2,24,0
tt0939235,1,3,0
tt0939238,1,5,0
tt0939241,2,10,0
tt0939249,1,6,0
tt0939250,1,7,0
tt0939385,1,3,0
tt0939413,1,6,0
tt0939415,1,5,0
tt0939421,1,7,0
tt0939426,1,9,0
tt0939443,1,13,0
tt0939476,2,4,0
tt0939494,1,5,0
tt0939516,1,26,0
tt0939519,1,3,0
tt0939520,1,10,0
tt0939525,1,4,0
tt0939556,1,2,0
tt0939564,2,20,0
tt0939786,1,3,0
tt0939793,1,5,0
tt0939797,1,1,0
tt0939798,5,49,1
tt0939801,1,78,0
tt0939804,1,13,0
tt0939805,1,14,0
tt0939806,2,26,0
tt0939807,1,2,0
tt0939809,1,4,0
tt0939810,1,4,0
tt0939811,1,4,0
tt0939815,1,32,0
tt0939820,1,6,0
tt0939821,1,8,0
tt0939822,1,10,0
tt0940000,1,13,0
tt0940039,9,1522,1
tt0940450,1,4,0
tt0940474,2,20,0
tt0940478,1,5,0
tt0940574,1,13,0
tt0940625,2,16,0
tt0940626,1,4,0
tt0940627,1,8,0
tt0940628,2,28,0
tt0940629,1,170,0
tt0940630,1,22,0
tt0940631,1,34,0
tt0940632,3,9,0
tt0940633,1,10,0
tt0940634,2,65,0
tt0940635,2,33,0
tt0940636,1,13,0
tt0940637,1,1,0
tt0940638,1,12,0
tt0940639,1,5,0
tt0940640,1,3,0
tt0940800,1,9,0
tt0940801,7,21,1
tt0940804,16,183,1
tt0940806,9,30,1
tt0940848,2,30,0
tt0940851,1,1,0
tt0940874,1,15,0
tt0940877,1,3,0
tt0940878,3,19,0
tt0940899,1,10,0
tt0940900,1,49,0
tt0940901,2,9,0
tt0940902,9,438,1
tt0940938,1,12,0
tt0941372,5,56,1
tt0941650,1,4,0
tt0941993,1,8,0
tt0942464,1,6,0
tt0942469,4,41,0
tt0942474,2,16,0
tt0942628,4,59,0
tt0942679,1,6,0
tt0942806,1,6,0
tt0942905,3,18,0
tt0942907,1,10,0
tt0943235,1,28,0
tt0943248,1,15,0
tt0943369,1,4,0
tt0943371,1,12,0
tt0943372,1,1,0
tt0943379,1,9,0
tt0943381,1,26,0
tt0943617,1,4,0
tt0943626,1,9,0
tt0943641,3,25,0
tt0943642,1,40,0
tt0943651,8,68,1
tt0943663,1,10,0
tt0943690,7,88,1
tt0943696,1,6,0
tt0943741,5,27,1
tt0943757,1,7,0
tt0943903,1,6,0
tt0944052,1,3,0
tt0944053,1,4,0
tt0944055,4,114,0
tt0944056,3,8,0
tt0944057,1,12,0
tt0944059,1,80,0
tt0944060,1,3,0
tt0944062,1,3,0
tt0944064,1,14,0
tt0944108,1,5,0
tt0944172,1,7,0
tt0944180,1,3,0
tt0944181,7,93,1
tt0944317,1,3,0
tt0944361,2,14,0
tt0944374,1,6,0
tt0944686,1,3,0
tt0944820,9,234,1
tt0944946,1,7,0
tt0944947,8,73,1
tt0944980,5,64,1
tt0944998,1,5,0
tt0945090,5,56,1
tt0945103,1,6,0
tt0945126,1,28,0
tt0945153,1,9,0
tt0945158,1,5,0
tt0945213,1,3,0
tt0945248,1,7,0
tt0945249,1,6,0
tt0945258,2,21,0
tt0945259,1,6,0
tt0945470,1,17,0
tt0945472,1,10,0
tt0945526,1,3,0
tt0945527,1,13,0
tt0945531,9,2174,1
tt0945532,1,8,0
tt0945703,3,41,0
tt0945732,1,3,0
tt0945735,1,4,0
tt0946170,1,10,0
tt0946589,1,8,0
tt0946601,1,40,0
tt0946628,6,151,1
tt0946632,1,3,0
tt0946709,2,14,0
tt0946872,1,105,0
tt0947080,2,32,0
tt0947501,1,7,0
tt0947799,1,5,0
tt0948100,1,11,0
tt0948102,2,14,0
tt0948103,1,28,0
tt0948104,1,6,0
tt0948105,1,13,0
tt0948106,9,202,1
tt0948186,2,29,0
tt0948196,1,114,0
tt0948256,1,7,0
tt0948534,1,13,0
tt0948538,1,13,0
tt0948539,1,17,0
tt0948550,1,3,0
tt0948742,2,16,0
tt0949068,1,7,0
tt0949095,1,52,0
tt0949105,1,1,0
tt0949323,2,41,0
tt0949674,1,6,0
tt0949684,1,12,0
tt0949685,1,16,0
tt0949686,1,2,0
tt0949688,1,13,0
tt0949786,2,47,0
tt0949789,1,7,0
tt0949790,34,539,1
tt0949791,9,652,1
tt0949793,9,831,1
tt0949796,2,40,0
tt0949852,1,6,0
tt0949979,1,9,0
tt0949992,1,11,0
tt0950004,1,17,0
tt0950054,1,1,0
tt0950061,5,64,1
tt0950125,2,13,0
tt0950143,1,65,0
tt0950144,1,15,0
tt0950148,2,12,0
tt0950199,9,174,1
tt0950342,1,5,0
tt0950474,4,60,0
tt0950553,1,3,0
tt0950679,1,1,0
tt0950698,1,6,0
tt0950701,3,30,0
tt0950721,1,17,0
tt0950728,1,7,0
tt0950730,1,26,0
tt0950731,2,12,0
tt0950762,5,38,1
tt0950802,1,1,0
tt0950954,10,12,1
tt0951013,4,19,0
tt0951136,1,26,0
tt0951138,1,7,0
tt0951159,1,13,0
tt0951261,1,118,0
tt0951262,3,3,0
tt0951264,1,10,0
tt0951313,5,93,1
tt0951314,1,8,0
tt0951343,1,5,0
tt0951344,3,9,0
tt0951621,1,17,0
tt0951898,1,216,0
tt0952397,1,6,0
tt0952637,1,7,0
tt0952665,1,11,0
tt0952922,1,6,0
tt0952923,1,2,0
tt0952933,2,21,0
tt0953044,1,11,0
tt0953108,1,2,0
tt0953111,2,10,0
tt0953112,1,1,0
tt0953228,4,6,0
tt0953236,1,10,0
tt0953255,1,10,0
tt0953817,1,1,0
tt0953818,1,3,0
tt0953875,1,2,0
tt0953916,1,26,0
tt0953917,1,3,0
tt0953926,1,10,0
tt0953931,4,97,0
tt0953932,1,3,0
tt0953963,1,3,0
tt0954314,1,38,0
tt0954315,1,4,0
tt0954316,1,18,0
tt0954317,1,108,0
tt0954318,1,31,0
tt0954381,2,12,0
tt0954398,1,3,0
tt0954409,3,29,0
tt0954423,1,6,0
tt0954484,2,7,0
tt0954636,3,22,0
tt0954661,1,1,0
tt0954698,2,16,0
tt0954760,3,20,0
tt0954803,1,4,0
tt0954837,1,6,0
tt0954910,2,26,0
tt0954935,1,16,0
tt0955172,1,4,0
tt0955183,9,296,1
tt0955192,1,6,0
tt0955203,7,280,1
tt0955208,2,9,0
tt0955209,1,14,0
tt0955211,7,70,1
tt0955212,1,12,0
tt0955250,1,13,0
tt0955322,2,31,0
tt0955346,1,17,0
tt0955353,1,13,0
tt0955534,3,39,0
tt0955558,1,3,0
tt0955576,1,15,0
tt0955577,1,4,0
tt0955750,1,13,0
tt0955773,1,19,0
tt0955788,2,10,0
tt0955827,1,4,0
tt0956027,1,1,0
tt0956036,1,6,0
tt0956049,1,105,0
tt0956055,1,19,0
tt0956056,2,24,0
tt0956077,4,27,0
tt0956080,6,38,1
tt0956082,2,7,0
tt0956273,4,16,0
tt0956274,1,27,0
tt0956279,1,200,0
tt0956282,4,36,0
tt0956283,1,134,0
tt0956318,1,4,0
tt0956319,2,15,0
tt0956322,1,6,0
tt0956323,2,2,0
tt0956324,8,68,1
tt0957981,1,15,0
tt0958009,1,6,0
tt0958228,7,189,1
tt0958286,1,3,0
tt0958523,2,11,0
tt0958535,1,6,0
tt0958611,3,29,0
tt0958774,1,7,0
tt0958865,1,4,0
tt0958966,2,26,0
tt0958967,2,38,0
tt0959041,2,13,0
tt0959086,1,21,0
tt0959088,1,4,0
tt0959142,1,5,0
tt0959258,1,12,0
tt0959300,1,8,0
tt0959344,1,6,0
tt0959389,1,12,0
tt0959395,1,12,0
tt0959411,1,3,0
tt0959425,9,1000,1
tt0959544,1,26,0
tt0959546,3,56,0
tt0959548,1,26,0
tt0959549,1,4,0
tt0959601,9,74,1
tt0959674,1,6,0
tt0959675,2,20,0
tt0959790,1,827,0
tt0959825,1,45,0
tt0959858,1,10,0
tt0959862,1,7,0
tt0959983,1,8,0
tt0960136,2,23,0
tt0960148,1,3,0
tt0960152,1,187,0
tt0960154,1,8,0
tt0960157,3,28,0
tt0960172,1,8,0
tt0960238,1,13,0
tt0960266,1,80,0
tt0960268,3,8,0
tt0960270,4,35,0
tt0960287,1,38,0
tt0960359,1,11,0
tt0960390,1,1,0
tt0960447,2,10,0
tt0960471,1,10,0
tt0960551,1,8,0
tt0960552,1,12,0
tt0960554,3,35,0
tt0960576,3,29,0
tt0960640,1,4,0
tt0960666,1,6,0
tt0960690,1,2,0
tt0960892,2,3,0
tt0960900,1,1,0
tt0961024,1,13,0
tt0961101,2,11,0
tt0961102,1,13,0
tt0961114,1,4,0
tt0961121,3,41,0
tt0961124,1,5,0
tt0961173,1,16,0
tt0961196,1,2,0
tt0962418,1,4,0
tt0962456,1,10,0
tt0962712,4,155,0
tt0962714,1,2,0
tt0962740,1,27,0
tt0962742,1,26,0
tt0962744,1,218,0
tt0962806,1,24,0
tt0962820,1,27,0
tt0962824,1,7,0
tt0962826,2,24,0
tt0962850,1,10,0
tt0962851,1,12,0
tt0962853,2,11,0
tt0962884,9,912,1
tt0962966,2,32,0
tt0963017,1,52,0
tt0963069,1,1,0
tt0963150,1,26,0
tt0963266,3,26,0
tt0963382,9,121,1
tt0963540,1,26,0
tt0963612,1,26,0
tt0963869,2,27,0
tt0963872,1,3,0
tt0963875,1,21,0
tt0963967,9,194,1
tt0963997,1,5,0
tt0964920,2,29,0
tt0964941,4,18,0
tt0964948,1,1881,0
tt0964980,1,14,0
tt0965032,5,25,1
tt0965095,1,7,0
tt0965104,1,7,0
tt0965332,5,70,1
tt0965335,3,33,0
tt0965363,2,25,0
tt0965364,2,14,0
tt0965365,1,5,0
tt0965386,1,1,0
tt0965388,1,7,0
tt0965389,1,1,0
tt0965390,2,14,0
tt0965393,3,39,0
tt0965394,4,59,0
tt0965396,1,28,0
tt0965397,4,44,0
tt0965404,6,135,1
tt0965415,1,11,0
tt0965445,1,13,0
tt0965544,1,50,0
tt0965545,1,12,0
tt0965546,1,11,0
tt0965547,1,101,0
tt0965567,1,24,0
tt0965568,1,12,0
tt0965701,1,15,0
tt0965985,9,90,1
tt0966039,2,11,0
tt0966091,1,4,0
tt0966113,1,18,0
tt0966151,1,5,0
tt0967468,1,7,0
tt0967470,1,3,0
tt0967471,1,3,0
tt0967472,1,5,0
tt0968235,1,6,0
tt0968236,1,3,0
tt0968237,1,26,0
tt0968239,1,24,0
tt0968680,2,30,0
tt0968717,1,6,0
tt0968718,2,17,0
tt0968723,1,3,0
tt0968725,1,10,0
tt0968726,5,35,1
tt0968727,1,5,0
tt0968730,1,10,0
tt0968732,1,3,0
tt0968736,1,6,0
tt0968769,1,5,0
tt0968776,1,8,0
tt0968897,1,4,0
tt0968925,1,1,0
tt0968953,1,3,0
tt0968955,1,42,0
tt0968993,1,6,0
tt0969007,3,16,0
tt0969079,1,4,0
tt0969372,8,140,1
tt0969640,1,12,0
tt0969654,1,4,0
tt0969657,1,6,0
tt0969658,1,1,0
tt0969660,1,3,0
tt0969661,1,10,0
tt0969662,2,33,0
tt0969664,9,128,1
tt0969666,1,11,0
tt0969670,6,64,1
tt0969672,1,5,0
tt0969674,1,3,0
tt0969675,1,7,0
tt0969676,1,260,0
tt0969677,1,3,0
tt0969684,1,3,0
tt0969686,1,2,0
tt0969687,1,1,0
tt0969775,4,21,0
tt0969783,1,6,0
tt0969784,2,55,0
tt0969924,6,98,1
tt0970040,1,224,0
tt0970163,6,13,1
tt0970166,1,261,0
tt0970398,3,8,0
tt0970480,1,13,0
tt0970916,1,23,0
tt0970917,1,13,0
tt0971240,3,80,0
tt0971523,2,20,0
tt0971882,4,53,0
tt0971928,8,259,1
tt0971937,1,8,0
tt0972177,5,2546,1
tt0972412,6,112,1
tt0972534,6,95,1
tt0972536,1,2,0
tt0972538,5,40,1
tt0972539,1,7,0
tt0972540,1,3,0
tt0972576,1,2,0
tt0972589,1,2,0
tt0972608,2,9,0
tt0972633,1,13,0
tt0972644,1,13,0
tt0972651,1,12,0
tt0972656,1,14,0
tt0972661,1,13,0
tt0972663,2,3,0
tt0972665,1,13,0
tt0972671,1,14,0
tt0972699,1,14,0
tt0972713,2,40,0
tt0972735,1,25,0
tt0972744,1,3,0
tt0972751,1,26,0
tt0972765,1,2,0
tt0972975,2,8,0
tt0973423,1,11,0
tt0974072,1,10,0
tt0974077,2,7,0
tt0974082,2,6,0
tt0974105,1,4,0
tt0974250,1,80,0
tt0974296,2,8,0
tt0974323,1,2,0
tt0974356,1,5,0
tt0974428,1,4,0
tt0974445,1,3,0
tt0974967,1,18,0
tt0974984,3,64,0
tt0975227,2,11,0
tt0975231,3,9,0
tt0975232,1,2,0
tt0975316,1,4,0
tt0975378,1,13,0
tt0975405,1,2,0
tt0975490,1,8,0
tt0975574,1,4,0
tt0976008,1,26,0
tt0976013,1,6,0
tt0976014,4,74,0
tt0976015,4,25,0
tt0976016,1,4,0
tt0976018,2,41,0
tt0976062,1,1,0
tt0976064,1,5,0
tt0976066,5,66,1
tt0976067,1,13,0
tt0976068,9,20,1
tt0976069,1,4,0
tt0976072,1,3,0
tt0976078,1,4,0
tt0976081,1,3,0
tt0976082,1,5,0
tt0976083,4,9,0
tt0976188,1,4,0
tt0976192,2,26,0
tt0976224,1,2,0
tt0976258,2,2,0
tt0976265,8,16,1
tt0976637,3,97,0
tt0977619,1,1,0
tt0977621,1,3,0
tt0977624,2,20,0
tt0977628,9,419,1
tt0977629,1,10,0
tt0977630,1,26,0
tt0977633,1,6,0
tt0977635,1,5,0
tt0977674,2,94,0
tt0977675,1,19,0
tt0977676,1,4,0
tt0977682,1,3,0
tt0977683,7,25,1
tt0977689,4,4,0
tt0977690,1,10,0
tt0977891,1,16,0
tt0977906,1,26,0
tt0977907,3,57,0
tt0977909,2,21,0
tt0977910,1,3,0
tt0977924,1,16,0
tt0978000,1,5,0
tt0978001,1,156,0
tt0978029,1,50,0
tt0978030,1,13,0
tt0978032,1,26,0
tt0978036,6,18,1
tt0978042,1,24,0
tt0978045,1,12,0
tt0978046,1,12,0
tt0978053,1,16,0
tt0978061,1,81,0
tt0978062,1,9,0
tt0978069,3,25,0
tt0978070,1,11,0
tt0978076,3,21,0
tt0978081,1,12,0
tt0978127,1,16,0
tt0978140,1,11,0
tt0978190,1,11,0
tt0978194,2,5,0
tt0978204,1,22,0
tt0978205,1,26,0
tt0978208,1,1,0
tt0978215,1,26,0
tt0978530,1,13,0
tt0978531,1,13,0
tt0978537,2,14,0
tt0978538,1,151,0
tt0978540,1,26,0
tt0978545,6,35,1
tt0978546,1,11,0
tt0978547,1,12,0
tt0978553,1,13,0
tt0978757,1,11,0
tt0978758,1,6,0
tt0978760,1,8,0
tt0978769,9,33,1
tt0978770,1,9,0
tt0978776,2,7,0
tt0978848,1,14,0
tt0978908,1,4,0
tt0978910,1,1,0
tt0978921,2,52,0
tt0979074,1,10,0
tt0979094,2,56,0
tt0979128,1,8,0
tt0979196,2,12,0
tt0979215,1,8,0
tt0979263,1,3,0
tt0979432,5,56,1
tt0979473,1,13,0
tt0979488,3,39,0
tt0979514,1,6,0
tt0979523,1,1,0
tt0979561,1,12,0
tt0979598,1,3,0
tt0979627,9,170,1
tt0979768,1,12,0
tt0979955,1,2,0
tt0980235,1,3,0
tt0980274,6,55,1
tt0980361,2,32,0
tt0980478,1,20,0
tt0980479,1,10,0
tt0980757,1,5,0
tt0980830,1,5,0
tt0980846,1,15,0
tt0980928,1,12,0
tt0981201,1,10,0
tt0981202,1,3,0
tt0981203,1,3,0
tt0981206,2,13,0
tt0981208,1,4,0
tt0981216,1,15,0
tt0981234,1,3,0
tt0981237,1,109,0
tt0981243,1,306,0
tt0981247,1,12,0
tt0981248,1,12,0
tt0981250,9,225,1
tt0981251,1,38,0
tt0981252,1,38,0
tt0981254,9,118,1
tt0981456,2,48,0
tt0981587,4,49,0
tt0982021,1,3,0
tt0982038,1,2,0
tt0982094,1,52,0
tt0982353,1,3,0
tt0982412,1,3,0
tt0982416,1,139,0
tt0982501,3,60,0
tt0982599,6,92,1
tt0983195,1,24,0
tt0983197,9,490,1
tt0983200,9,495,1
tt0983204,1,12,0
tt0983205,8,17,1
tt0983207,3,15,0
tt0983278,1,7,0
tt0983288,1,4,0
tt0983334,9,27,1
tt0983335,2,38,0
tt0983356,2,14,0
tt0983411,3,33,0
tt0983509,1,4,0
tt0983514,8,95,1
tt0983570,3,38,0
tt0983598,2,2,0
tt0983648,1,3,0
tt0983782,1,7,0
tt0983790,1,6,0
tt0983805,1,13,0
tt0983950,1,11,0
tt0983951,1,24,0
tt0983954,1,7,0
tt0983956,1,2,0
tt0983957,2,49,0
tt0983961,1,20,0
tt0983962,1,52,0
tt0983967,1,26,0
tt0983969,1,12,0
tt0983970,1,9,0
tt0983971,1,2,0
tt0983972,1,12,0
tt0983973,1,13,0
tt0983974,1,24,0
tt0983976,1,2,0
tt0983977,1,52,0
tt0983978,1,52,0
tt0983979,1,10,0
tt0983981,1,16,0
tt0983982,1,6,0
tt0983983,6,171,1
tt0983984,1,1,0
tt0983985,1,51,0
tt0983987,1,11,0
tt0983989,1,11,0
tt0984019,1,6,0
tt0984168,1,28,0
tt0984169,3,40,0
tt0984171,2,2,0
tt0984494,6,83,1
tt0984569,1,3,0
tt0984586,9,545,1
tt0984593,1,12,0
tt0984620,1,2,0
tt0984632,7,32,1
tt0984637,1,12,0
tt0984674,1,5,0
tt0984738,2,8,0
tt0985040,9,65,1
tt0985065,1,150,0
tt0985066,1,1,0
tt0985067,1,19,0
tt0985069,1,5,0
tt0985070,1,15,0
tt0985071,1,5,0
tt0985074,10,478,1
tt0985264,2,12,0
tt0985285,1,25,0
tt0985344,1,26,0
tt0985477,1,11,0
tt0985492,1,24,0
tt0985701,1,42,0
tt0985956,1,22,0
tt0985984,1,12,0
tt0985988,1,4,0
tt0985991,6,308,1
tt0986009,1,3,0
tt0986047,1,8,0
tt0986061,1,6,0
tt0986097,1,10,0
tt0986098,1,5,0
tt0986104,1,5,0
tt0986110,4,17,0
tt0986154,1,6,0
tt0986183,1,1,0
tt0986186,1,3,0
tt0986318,2,22,0
tt0986337,6,78,1
tt0986338,1,4,0
tt0986340,1,11,0
tt0986389,3,32,0
